timestamp,ip_address,user_id,event_type,severity,status_code,response_time,log_message,is_anomaly
2025-01-16 23:01:58.455731,192.168.1.22,user_001,SYSTEM_UPDATE,INFO,200,132.62,Success: SYSTEM_UPDATE completed normally. Response time: 132.62ms,0
2025-01-16 23:10:32.455731,192.168.1.14,user_014,LOGIN,INFO,200,152.63,Success: LOGIN completed normally. Response time: 152.63ms,0
2025-01-16 23:18:27.455731,192.168.1.9,user_020,DATABASE_QUERY,INFO,201,186.91,Success: DATABASE_QUERY completed normally. Response time: 186.91ms,0
2025-01-16 23:21:49.455731,192.168.1.50,user_004,SYSTEM_UPDATE,INFO,200,249.3,Success: SYSTEM_UPDATE completed normally. Response time: 249.30ms,0
2025-01-16 23:39:58.455731,192.168.1.3,user_007,FILE_ACCESS,INFO,200,316.98,Success: FILE_ACCESS completed normally. Response time: 316.98ms,0
2025-01-16 23:42:26.455731,192.168.1.24,user_005,SYSTEM_UPDATE,INFO,200,253.1,Success: SYSTEM_UPDATE completed normally. Response time: 253.10ms,0
2025-01-16 23:47:32.455731,192.168.1.31,user_007,FILE_ACCESS,INFO,200,119.11,Success: FILE_ACCESS completed normally. Response time: 119.11ms,0
2025-01-17 00:02:20.455731,192.168.1.47,user_017,FILE_ACCESS,ERROR,400,298.73,Client Error: FILE_ACCESS request failed with status 400. Response time: 298.73ms,0
2025-01-17 00:04:16.455731,192.168.1.33,user_010,FILE_ACCESS,INFO,200,190.93,Success: FILE_ACCESS completed normally. Response time: 190.93ms,0
2025-01-17 00:18:50.455731,192.168.1.18,user_009,API_CALL,CRITICAL,503,133.79,Server Error: API_CALL failed with status 503. Response time: 133.79ms,1
2025-01-17 00:23:03.455731,192.168.1.43,user_019,API_CALL,INFO,201,139.5,Success: API_CALL completed normally. Response time: 139.50ms,0
2025-01-17 00:28:09.455731,192.168.1.1,user_009,FILE_ACCESS,CRITICAL,500,279.35,Server Error: FILE_ACCESS failed with status 500. Response time: 279.35ms,1
2025-01-17 00:28:43.455731,192.168.1.29,user_008,FILE_ACCESS,INFO,200,290.22,Success: FILE_ACCESS completed normally. Response time: 290.22ms,0
2025-01-17 00:31:54.455731,192.168.1.26,user_002,SYSTEM_UPDATE,INFO,201,236.42,Success: SYSTEM_UPDATE completed normally. Response time: 236.42ms,0
2025-01-17 00:38:47.455731,192.168.1.36,user_016,FILE_ACCESS,INFO,201,322.07,Success: FILE_ACCESS completed normally. Response time: 322.07ms,0
2025-01-17 00:54:46.455731,192.168.1.21,user_011,LOGIN,INFO,200,220.99,Success: LOGIN completed normally. Response time: 220.99ms,0
2025-01-17 00:56:14.455731,192.168.1.48,user_020,LOGIN,ERROR,400,262.3,Client Error: LOGIN request failed with status 400. Response time: 262.30ms,0
2025-01-17 01:17:41.455731,192.168.1.50,user_002,LOGOUT,INFO,200,179.5,Success: LOGOUT completed normally. Response time: 179.50ms,0
2025-01-17 01:38:34.455731,192.168.1.39,user_007,SYSTEM_UPDATE,INFO,200,238.73,Success: SYSTEM_UPDATE completed normally. Response time: 238.73ms,0
2025-01-17 01:48:09.455731,192.168.1.19,user_009,LOGOUT,INFO,200,177.96,Success: LOGOUT completed normally. Response time: 177.96ms,0
2025-01-17 01:55:36.455731,192.168.1.8,user_003,DATABASE_QUERY,INFO,200,187.26,Success: DATABASE_QUERY completed normally. Response time: 187.26ms,0
2025-01-17 02:04:16.455731,192.168.1.23,user_005,LOGIN,INFO,201,223.15,Success: LOGIN completed normally. Response time: 223.15ms,0
2025-01-17 02:45:28.455731,192.168.1.50,user_012,API_CALL,INFO,200,271.69,Success: API_CALL completed normally. Response time: 271.69ms,0
2025-01-17 02:51:16.455731,192.168.1.17,user_020,LOGIN,INFO,200,157.34,Success: LOGIN completed normally. Response time: 157.34ms,0
2025-01-17 02:56:56.455731,192.168.1.39,user_007,API_CALL,INFO,200,188.14,Success: API_CALL completed normally. Response time: 188.14ms,0
2025-01-17 03:18:48.455731,192.168.1.26,user_007,SYSTEM_UPDATE,INFO,200,164.69,Success: SYSTEM_UPDATE completed normally. Response time: 164.69ms,0
2025-01-17 03:31:43.455731,192.168.1.13,user_011,FILE_ACCESS,INFO,200,264.05,Success: FILE_ACCESS completed normally. Response time: 264.05ms,0
2025-01-17 03:33:08.455731,192.168.1.50,user_015,SYSTEM_UPDATE,CRITICAL,503,225.28,Server Error: SYSTEM_UPDATE failed with status 503. Response time: 225.28ms,1
2025-01-17 03:34:09.455731,192.168.1.31,user_010,FILE_ACCESS,ERROR,401,228.28,Client Error: FILE_ACCESS request failed with status 401. Response time: 228.28ms,0
2025-01-17 04:01:13.455731,192.168.1.31,user_003,LOGOUT,INFO,200,162.59,Success: LOGOUT completed normally. Response time: 162.59ms,0
2025-01-17 04:08:37.455731,192.168.1.34,user_012,LOGIN,INFO,200,196.43,Success: LOGIN completed normally. Response time: 196.43ms,0
2025-01-17 04:45:53.455731,192.168.1.36,user_016,LOGOUT,INFO,200,185.72,Success: LOGOUT completed normally. Response time: 185.72ms,0
2025-01-17 04:57:19.455731,192.168.1.35,user_014,SYSTEM_UPDATE,ERROR,403,270.63,Client Error: SYSTEM_UPDATE request failed with status 403. Response time: 270.63ms,0
2025-01-17 05:01:59.455731,192.168.1.24,user_018,LOGIN,ERROR,400,213.11,Client Error: LOGIN request failed with status 400. Response time: 213.11ms,0
2025-01-17 05:23:17.455731,192.168.1.28,user_015,LOGIN,INFO,200,239.16,Success: LOGIN completed normally. Response time: 239.16ms,0
2025-01-17 05:30:58.455731,192.168.1.44,user_003,DATABASE_QUERY,INFO,201,241.08,Success: DATABASE_QUERY completed normally. Response time: 241.08ms,0
2025-01-17 05:32:54.455731,192.168.1.39,user_018,LOGOUT,ERROR,400,310.43,Client Error: LOGOUT request failed with status 400. Response time: 310.43ms,0
2025-01-17 05:34:40.455731,192.168.1.50,user_002,FILE_ACCESS,INFO,200,216.69,Success: FILE_ACCESS completed normally. Response time: 216.69ms,0
2025-01-17 05:44:50.455731,192.168.1.35,user_006,LOGOUT,ERROR,404,198.77,Client Error: LOGOUT request failed with status 404. Response time: 198.77ms,0
2025-01-17 05:45:54.455731,192.168.1.21,user_018,FILE_ACCESS,INFO,200,176.67,Success: FILE_ACCESS completed normally. Response time: 176.67ms,0
2025-01-17 05:48:09.455731,192.168.1.49,user_014,SYSTEM_UPDATE,INFO,201,216.99,Success: SYSTEM_UPDATE completed normally. Response time: 216.99ms,0
2025-01-17 05:58:12.455731,192.168.1.38,user_006,SYSTEM_UPDATE,INFO,200,143.5,Success: SYSTEM_UPDATE completed normally. Response time: 143.50ms,0
2025-01-17 06:00:59.455731,192.168.1.38,user_002,SYSTEM_UPDATE,INFO,200,202.77,Success: SYSTEM_UPDATE completed normally. Response time: 202.77ms,0
2025-01-17 06:07:30.455731,192.168.1.47,user_004,API_CALL,INFO,200,189.84,Success: API_CALL completed normally. Response time: 189.84ms,0
2025-01-17 06:11:55.455731,192.168.1.49,user_018,SYSTEM_UPDATE,ERROR,401,165.75,Client Error: SYSTEM_UPDATE request failed with status 401. Response time: 165.75ms,0
2025-01-17 06:17:19.455731,192.168.1.11,user_018,LOGOUT,INFO,200,186.68,Success: LOGOUT completed normally. Response time: 186.68ms,0
2025-01-17 06:27:30.455731,192.168.1.29,user_002,LOGIN,ERROR,401,218.17,Client Error: LOGIN request failed with status 401. Response time: 218.17ms,0
2025-01-17 06:28:57.455731,192.168.1.47,user_007,FILE_ACCESS,INFO,200,230.82,Success: FILE_ACCESS completed normally. Response time: 230.82ms,0
2025-01-17 06:36:32.455731,192.168.1.34,user_001,LOGOUT,INFO,200,230.08,Success: LOGOUT completed normally. Response time: 230.08ms,0
2025-01-17 06:45:23.455731,192.168.1.8,user_017,DATABASE_QUERY,INFO,200,230.67,Success: DATABASE_QUERY completed normally. Response time: 230.67ms,0
2025-01-17 07:09:32.455731,192.168.1.8,user_008,DATABASE_QUERY,INFO,200,181.65,Success: DATABASE_QUERY completed normally. Response time: 181.65ms,0
2025-01-17 07:21:36.455731,192.168.1.42,user_016,LOGOUT,INFO,200,248.01,Success: LOGOUT completed normally. Response time: 248.01ms,0
2025-01-17 07:40:42.455731,192.168.1.43,user_008,API_CALL,INFO,200,208.07,Success: API_CALL completed normally. Response time: 208.07ms,0
2025-01-17 07:55:15.455731,192.168.1.43,user_010,FILE_ACCESS,INFO,200,214.17,Success: FILE_ACCESS completed normally. Response time: 214.17ms,0
2025-01-17 07:56:35.455731,192.168.1.41,user_010,API_CALL,ERROR,401,136.11,Client Error: API_CALL request failed with status 401. Response time: 136.11ms,0
2025-01-17 08:02:20.455731,192.168.1.16,user_008,LOGOUT,INFO,200,174.42,Success: LOGOUT completed normally. Response time: 174.42ms,0
2025-01-17 08:04:02.455731,192.168.1.17,user_018,DATABASE_QUERY,INFO,201,117.46,Success: DATABASE_QUERY completed normally. Response time: 117.46ms,0
2025-01-17 09:12:06.455731,192.168.1.25,user_015,LOGIN,INFO,200,230.35,Success: LOGIN completed normally. Response time: 230.35ms,0
2025-01-17 09:14:02.455731,192.168.1.15,user_010,FILE_ACCESS,INFO,200,249.95,Success: FILE_ACCESS completed normally. Response time: 249.95ms,0
2025-01-17 09:33:21.455731,192.168.1.22,user_017,SYSTEM_UPDATE,ERROR,401,168.0,Client Error: SYSTEM_UPDATE request failed with status 401. Response time: 168.00ms,0
2025-01-17 09:34:56.455731,192.168.1.34,user_017,LOGOUT,INFO,200,165.62,Success: LOGOUT completed normally. Response time: 165.62ms,0
2025-01-17 09:37:55.455731,192.168.1.39,user_001,LOGOUT,INFO,200,206.57,Success: LOGOUT completed normally. Response time: 206.57ms,0
2025-01-17 09:49:40.455731,192.168.1.34,user_015,API_CALL,CRITICAL,503,227.68,Server Error: API_CALL failed with status 503. Response time: 227.68ms,1
2025-01-17 09:57:33.455731,192.168.1.8,user_011,SYSTEM_UPDATE,INFO,201,70.95,Success: SYSTEM_UPDATE completed normally. Response time: 70.95ms,0
2025-01-17 09:58:25.455731,192.168.1.35,user_010,API_CALL,INFO,200,222.74,Success: API_CALL completed normally. Response time: 222.74ms,0
2025-01-17 09:59:34.455731,192.168.1.4,user_002,API_CALL,CRITICAL,503,178.98,Server Error: API_CALL failed with status 503. Response time: 178.98ms,1
2025-01-17 10:16:01.455731,192.168.1.27,user_010,DATABASE_QUERY,ERROR,404,82.87,Client Error: DATABASE_QUERY request failed with status 404. Response time: 82.87ms,0
2025-01-17 10:47:07.455731,192.168.1.35,user_012,SYSTEM_UPDATE,INFO,200,244.88,Success: SYSTEM_UPDATE completed normally. Response time: 244.88ms,0
2025-01-17 11:34:54.455731,192.168.1.8,user_008,SYSTEM_UPDATE,INFO,200,174.09,Success: SYSTEM_UPDATE completed normally. Response time: 174.09ms,0
2025-01-17 11:47:26.455731,192.168.1.15,user_019,SYSTEM_UPDATE,INFO,200,150.59,Success: SYSTEM_UPDATE completed normally. Response time: 150.59ms,0
2025-01-17 12:09:06.455731,192.168.1.32,user_009,LOGOUT,INFO,200,209.98,Success: LOGOUT completed normally. Response time: 209.98ms,0
2025-01-17 12:36:40.455731,192.168.1.29,user_004,API_CALL,ERROR,400,149.0,Client Error: API_CALL request failed with status 400. Response time: 149.00ms,0
2025-01-17 12:46:25.455731,192.168.1.1,user_002,SYSTEM_UPDATE,INFO,201,199.24,Success: SYSTEM_UPDATE completed normally. Response time: 199.24ms,0
2025-01-17 13:04:54.455731,192.168.1.28,user_016,LOGIN,INFO,200,253.84,Success: LOGIN completed normally. Response time: 253.84ms,0
2025-01-17 13:05:15.455731,192.168.1.23,user_004,SYSTEM_UPDATE,INFO,200,167.9,Success: SYSTEM_UPDATE completed normally. Response time: 167.90ms,0
2025-01-17 13:23:14.455731,192.168.1.22,user_015,LOGIN,ERROR,403,281.36,Client Error: LOGIN request failed with status 403. Response time: 281.36ms,0
2025-01-17 13:34:17.455731,192.168.1.5,user_009,LOGOUT,INFO,200,249.39,Success: LOGOUT completed normally. Response time: 249.39ms,0
2025-01-17 13:51:56.455731,192.168.1.24,user_003,SYSTEM_UPDATE,INFO,200,244.55,Success: SYSTEM_UPDATE completed normally. Response time: 244.55ms,0
2025-01-17 14:55:01.455731,192.168.1.14,user_007,LOGIN,INFO,200,181.6,Success: LOGIN completed normally. Response time: 181.60ms,0
2025-01-17 15:01:01.455731,192.168.1.3,user_006,SYSTEM_UPDATE,INFO,200,277.71,Success: SYSTEM_UPDATE completed normally. Response time: 277.71ms,0
2025-01-17 15:07:54.455731,192.168.1.45,user_003,LOGOUT,INFO,200,207.71,Success: LOGOUT completed normally. Response time: 207.71ms,0
2025-01-17 15:17:46.455731,192.168.1.32,user_007,DATABASE_QUERY,ERROR,404,220.25,Client Error: DATABASE_QUERY request failed with status 404. Response time: 220.25ms,0
2025-01-17 15:21:38.455731,192.168.1.12,user_018,FILE_ACCESS,INFO,200,204.36,Success: FILE_ACCESS completed normally. Response time: 204.36ms,0
2025-01-17 16:13:26.455731,192.168.1.45,user_005,FILE_ACCESS,INFO,200,193.95,Success: FILE_ACCESS completed normally. Response time: 193.95ms,0
2025-01-17 16:37:15.455731,192.168.1.30,user_002,DATABASE_QUERY,INFO,200,168.15,Success: DATABASE_QUERY completed normally. Response time: 168.15ms,0
2025-01-17 16:40:14.455731,192.168.1.40,user_015,DATABASE_QUERY,INFO,200,133.13,Success: DATABASE_QUERY completed normally. Response time: 133.13ms,0
2025-01-17 16:45:35.455731,192.168.1.22,user_006,LOGOUT,ERROR,404,178.03,Client Error: LOGOUT request failed with status 404. Response time: 178.03ms,0
2025-01-17 17:16:58.455731,192.168.1.1,user_015,LOGOUT,INFO,200,190.68,Success: LOGOUT completed normally. Response time: 190.68ms,0
2025-01-17 17:26:10.455731,192.168.1.30,user_014,API_CALL,CRITICAL,503,225.95,Server Error: API_CALL failed with status 503. Response time: 225.95ms,1
2025-01-17 18:21:47.455731,192.168.1.20,user_001,SYSTEM_UPDATE,INFO,200,161.79,Success: SYSTEM_UPDATE completed normally. Response time: 161.79ms,0
2025-01-17 18:35:05.455731,192.168.1.49,user_005,LOGIN,INFO,200,83.84,Success: LOGIN completed normally. Response time: 83.84ms,0
2025-01-17 18:44:09.455731,192.168.1.43,user_017,API_CALL,INFO,200,123.55,Success: API_CALL completed normally. Response time: 123.55ms,0
2025-01-17 18:49:01.455731,192.168.1.12,user_007,LOGIN,INFO,200,267.08,Success: LOGIN completed normally. Response time: 267.08ms,0
2025-01-17 18:51:04.455731,192.168.1.26,user_014,LOGIN,INFO,200,125.86,Success: LOGIN completed normally. Response time: 125.86ms,0
2025-01-17 19:17:54.455731,192.168.1.34,user_013,LOGIN,INFO,200,219.63,Success: LOGIN completed normally. Response time: 219.63ms,0
2025-01-17 19:24:27.455731,192.168.1.29,user_008,API_CALL,INFO,200,204.52,Success: API_CALL completed normally. Response time: 204.52ms,0
2025-01-17 19:27:50.455731,192.168.1.44,user_001,LOGIN,INFO,201,263.01,Success: LOGIN completed normally. Response time: 263.01ms,0
2025-01-17 19:29:27.455731,192.168.1.13,user_014,FILE_ACCESS,INFO,201,263.68,Success: FILE_ACCESS completed normally. Response time: 263.68ms,0
2025-01-17 19:29:50.455731,192.168.1.26,user_007,LOGIN,ERROR,403,273.32,Client Error: LOGIN request failed with status 403. Response time: 273.32ms,0
2025-01-17 19:32:14.455731,192.168.1.42,user_004,LOGOUT,CRITICAL,500,212.46,Server Error: LOGOUT failed with status 500. Response time: 212.46ms,1
2025-01-17 19:34:15.455731,192.168.1.2,user_017,API_CALL,INFO,201,113.86,Success: API_CALL completed normally. Response time: 113.86ms,0
2025-01-17 19:43:38.455731,192.168.1.4,user_017,FILE_ACCESS,INFO,200,261.9,Success: FILE_ACCESS completed normally. Response time: 261.90ms,0
2025-01-17 19:51:43.455731,192.168.1.48,user_018,DATABASE_QUERY,INFO,200,207.42,Success: DATABASE_QUERY completed normally. Response time: 207.42ms,0
2025-01-17 19:55:33.455731,192.168.1.46,user_009,LOGIN,INFO,200,220.83,Success: LOGIN completed normally. Response time: 220.83ms,0
2025-01-17 20:09:05.455731,192.168.1.36,user_016,LOGOUT,ERROR,400,158.48,Client Error: LOGOUT request failed with status 400. Response time: 158.48ms,0
2025-01-17 20:09:50.455731,192.168.1.21,user_007,LOGOUT,INFO,201,162.66,Success: LOGOUT completed normally. Response time: 162.66ms,0
2025-01-17 20:09:55.455731,192.168.1.34,user_009,API_CALL,INFO,200,301.55,Success: API_CALL completed normally. Response time: 301.55ms,0
2025-01-17 20:10:53.455731,192.168.1.29,user_003,DATABASE_QUERY,INFO,200,214.89,Success: DATABASE_QUERY completed normally. Response time: 214.89ms,0
2025-01-17 20:41:54.455731,192.168.1.42,user_018,FILE_ACCESS,INFO,200,258.07,Success: FILE_ACCESS completed normally. Response time: 258.07ms,0
2025-01-17 20:48:46.455731,192.168.1.49,user_014,API_CALL,CRITICAL,503,199.82,Server Error: API_CALL failed with status 503. Response time: 199.82ms,1
2025-01-17 20:52:40.455731,192.168.1.38,user_020,API_CALL,INFO,200,167.94,Success: API_CALL completed normally. Response time: 167.94ms,0
2025-01-17 21:06:23.455731,192.168.1.9,user_011,LOGIN,INFO,200,223.94,Success: LOGIN completed normally. Response time: 223.94ms,0
2025-01-17 21:08:23.455731,192.168.1.9,user_001,FILE_ACCESS,INFO,200,175.99,Success: FILE_ACCESS completed normally. Response time: 175.99ms,0
2025-01-17 21:27:08.455731,192.168.1.33,user_020,FILE_ACCESS,INFO,200,268.83,Success: FILE_ACCESS completed normally. Response time: 268.83ms,0
2025-01-17 21:34:23.455731,192.168.1.18,user_004,SYSTEM_UPDATE,ERROR,404,205.42,Client Error: SYSTEM_UPDATE request failed with status 404. Response time: 205.42ms,0
2025-01-17 21:48:42.455731,192.168.1.32,user_018,DATABASE_QUERY,INFO,200,230.73,Success: DATABASE_QUERY completed normally. Response time: 230.73ms,0
2025-01-17 22:00:58.455731,192.168.1.45,user_012,DATABASE_QUERY,INFO,200,203.93,Success: DATABASE_QUERY completed normally. Response time: 203.93ms,0
2025-01-17 22:03:17.455731,192.168.1.26,user_019,SYSTEM_UPDATE,INFO,200,172.25,Success: SYSTEM_UPDATE completed normally. Response time: 172.25ms,0
2025-01-17 22:08:14.455731,192.168.1.4,user_006,DATABASE_QUERY,INFO,200,286.47,Success: DATABASE_QUERY completed normally. Response time: 286.47ms,0
2025-01-17 22:20:57.455731,192.168.1.47,user_019,API_CALL,INFO,200,146.46,Success: API_CALL completed normally. Response time: 146.46ms,0
2025-01-17 22:22:53.455731,192.168.1.18,user_002,SYSTEM_UPDATE,INFO,200,237.5,Success: SYSTEM_UPDATE completed normally. Response time: 237.50ms,0
2025-01-17 22:26:16.455731,192.168.1.8,user_020,FILE_ACCESS,INFO,200,233.55,Success: FILE_ACCESS completed normally. Response time: 233.55ms,0
2025-01-17 22:40:54.455731,192.168.1.35,user_003,DATABASE_QUERY,INFO,200,273.49,Success: DATABASE_QUERY completed normally. Response time: 273.49ms,0
2025-01-17 22:52:12.455731,192.168.1.36,user_011,API_CALL,INFO,201,252.42,Success: API_CALL completed normally. Response time: 252.42ms,0
2025-01-17 22:52:43.455731,192.168.1.4,user_006,API_CALL,INFO,200,153.54,Success: API_CALL completed normally. Response time: 153.54ms,0
2025-01-17 22:55:30.455731,192.168.1.43,user_001,SYSTEM_UPDATE,INFO,200,136.34,Success: SYSTEM_UPDATE completed normally. Response time: 136.34ms,0
2025-01-17 22:59:21.455731,192.168.1.27,user_008,DATABASE_QUERY,INFO,200,194.91,Success: DATABASE_QUERY completed normally. Response time: 194.91ms,0
2025-01-17 23:04:09.455731,192.168.1.13,user_008,LOGOUT,INFO,200,238.05,Success: LOGOUT completed normally. Response time: 238.05ms,0
2025-01-17 23:04:33.455731,192.168.1.12,user_007,API_CALL,INFO,200,238.52,Success: API_CALL completed normally. Response time: 238.52ms,0
2025-01-17 23:07:36.455731,192.168.1.47,user_020,FILE_ACCESS,INFO,200,158.11,Success: FILE_ACCESS completed normally. Response time: 158.11ms,0
2025-01-17 23:16:06.455731,192.168.1.25,user_012,SYSTEM_UPDATE,INFO,200,181.83,Success: SYSTEM_UPDATE completed normally. Response time: 181.83ms,0
2025-01-17 23:37:02.455731,192.168.1.45,user_017,LOGIN,ERROR,401,245.05,Client Error: LOGIN request failed with status 401. Response time: 245.05ms,0
2025-01-17 23:39:33.455731,192.168.1.1,user_007,API_CALL,INFO,201,238.95,Success: API_CALL completed normally. Response time: 238.95ms,0
2025-01-17 23:56:53.455731,192.168.1.49,user_018,DATABASE_QUERY,INFO,200,313.25,Success: DATABASE_QUERY completed normally. Response time: 313.25ms,0
2025-01-18 00:20:43.455731,192.168.1.45,user_018,FILE_ACCESS,INFO,200,182.07,Success: FILE_ACCESS completed normally. Response time: 182.07ms,0
2025-01-18 00:35:58.455731,192.168.1.26,user_019,DATABASE_QUERY,INFO,200,181.94,Success: DATABASE_QUERY completed normally. Response time: 181.94ms,0
2025-01-18 00:47:00.455731,192.168.1.47,user_018,LOGIN,INFO,200,284.05,Success: LOGIN completed normally. Response time: 284.05ms,0
2025-01-18 01:21:10.455731,192.168.1.35,user_011,API_CALL,INFO,200,174.22,Success: API_CALL completed normally. Response time: 174.22ms,0
2025-01-18 01:53:08.455731,192.168.1.33,user_002,LOGOUT,INFO,200,104.42,Success: LOGOUT completed normally. Response time: 104.42ms,0
2025-01-18 01:55:49.455731,192.168.1.29,user_014,DATABASE_QUERY,ERROR,401,190.45,Client Error: DATABASE_QUERY request failed with status 401. Response time: 190.45ms,0
2025-01-18 02:01:34.455731,192.168.1.37,user_011,SYSTEM_UPDATE,INFO,200,155.48,Success: SYSTEM_UPDATE completed normally. Response time: 155.48ms,0
2025-01-18 02:01:56.455731,192.168.1.45,user_015,API_CALL,INFO,200,249.46,Success: API_CALL completed normally. Response time: 249.46ms,0
2025-01-18 02:20:36.455731,192.168.1.12,user_010,LOGIN,INFO,201,215.02,Success: LOGIN completed normally. Response time: 215.02ms,0
2025-01-18 02:57:33.455731,192.168.1.28,user_006,LOGIN,INFO,200,284.8,Success: LOGIN completed normally. Response time: 284.80ms,0
2025-01-18 03:29:44.455731,192.168.1.44,user_003,FILE_ACCESS,INFO,200,191.62,Success: FILE_ACCESS completed normally. Response time: 191.62ms,0
2025-01-18 04:01:20.455731,192.168.1.47,user_013,DATABASE_QUERY,INFO,200,226.57,Success: DATABASE_QUERY completed normally. Response time: 226.57ms,0
2025-01-18 04:05:22.455731,192.168.1.11,user_011,SYSTEM_UPDATE,INFO,200,117.37,Success: SYSTEM_UPDATE completed normally. Response time: 117.37ms,0
2025-01-18 04:05:36.455731,192.168.1.29,user_007,API_CALL,INFO,200,233.63,Success: API_CALL completed normally. Response time: 233.63ms,0
2025-01-18 04:05:37.455731,192.168.1.41,user_010,DATABASE_QUERY,INFO,200,226.31,Success: DATABASE_QUERY completed normally. Response time: 226.31ms,0
2025-01-18 04:08:03.455731,192.168.1.32,user_001,DATABASE_QUERY,INFO,200,155.4,Success: DATABASE_QUERY completed normally. Response time: 155.40ms,0
2025-01-18 04:12:50.455731,192.168.1.25,user_008,DATABASE_QUERY,INFO,200,259.76,Success: DATABASE_QUERY completed normally. Response time: 259.76ms,0
2025-01-18 04:25:01.455731,192.168.1.18,user_019,LOGIN,ERROR,404,302.44,Client Error: LOGIN request failed with status 404. Response time: 302.44ms,0
2025-01-18 04:36:47.455731,192.168.1.19,user_001,DATABASE_QUERY,INFO,200,270.19,Success: DATABASE_QUERY completed normally. Response time: 270.19ms,0
2025-01-18 05:05:18.455731,192.168.1.11,user_011,SYSTEM_UPDATE,INFO,200,140.61,Success: SYSTEM_UPDATE completed normally. Response time: 140.61ms,0
2025-01-18 05:08:48.455731,192.168.1.10,user_015,DATABASE_QUERY,ERROR,401,194.24,Client Error: DATABASE_QUERY request failed with status 401. Response time: 194.24ms,0
2025-01-18 05:09:36.455731,192.168.1.12,user_003,LOGIN,INFO,200,250.43,Success: LOGIN completed normally. Response time: 250.43ms,0
2025-01-18 05:29:21.455731,192.168.1.32,user_001,LOGOUT,INFO,200,194.11,Success: LOGOUT completed normally. Response time: 194.11ms,0
2025-01-18 05:33:03.455731,192.168.1.29,user_006,LOGOUT,INFO,200,232.89,Success: LOGOUT completed normally. Response time: 232.89ms,0
2025-01-18 06:19:50.455731,192.168.1.30,user_019,DATABASE_QUERY,INFO,200,286.26,Success: DATABASE_QUERY completed normally. Response time: 286.26ms,0
2025-01-18 06:30:22.455731,192.168.1.31,user_013,SYSTEM_UPDATE,INFO,200,287.11,Success: SYSTEM_UPDATE completed normally. Response time: 287.11ms,0
2025-01-18 06:44:46.455731,192.168.1.27,user_005,LOGIN,INFO,200,174.96,Success: LOGIN completed normally. Response time: 174.96ms,0
2025-01-18 06:56:46.455731,192.168.1.43,user_015,API_CALL,CRITICAL,500,198.16,Server Error: API_CALL failed with status 500. Response time: 198.16ms,1
2025-01-18 06:57:15.455731,192.168.1.34,user_005,FILE_ACCESS,ERROR,400,170.03,Client Error: FILE_ACCESS request failed with status 400. Response time: 170.03ms,0
2025-01-18 06:59:51.455731,192.168.1.17,user_013,API_CALL,ERROR,400,106.61,Client Error: API_CALL request failed with status 400. Response time: 106.61ms,0
2025-01-18 07:15:52.455731,192.168.1.28,user_007,SYSTEM_UPDATE,ERROR,400,314.57,Client Error: SYSTEM_UPDATE request failed with status 400. Response time: 314.57ms,0
2025-01-18 07:26:15.455731,192.168.1.21,user_009,SYSTEM_UPDATE,INFO,200,161.89,Success: SYSTEM_UPDATE completed normally. Response time: 161.89ms,0
2025-01-18 07:31:54.455731,192.168.1.40,user_019,LOGOUT,INFO,200,206.69,Success: LOGOUT completed normally. Response time: 206.69ms,0
2025-01-18 07:42:26.455731,192.168.1.23,user_017,LOGOUT,INFO,200,216.73,Success: LOGOUT completed normally. Response time: 216.73ms,0
2025-01-18 07:43:34.455731,192.168.1.28,user_007,LOGOUT,INFO,200,186.78,Success: LOGOUT completed normally. Response time: 186.78ms,0
2025-01-18 08:08:41.455731,192.168.1.15,user_015,LOGOUT,INFO,200,183.05,Success: LOGOUT completed normally. Response time: 183.05ms,0
2025-01-18 08:10:09.455731,192.168.1.32,user_001,SYSTEM_UPDATE,INFO,200,193.76,Success: SYSTEM_UPDATE completed normally. Response time: 193.76ms,0
2025-01-18 08:12:32.455731,192.168.1.25,user_002,FILE_ACCESS,INFO,201,189.07,Success: FILE_ACCESS completed normally. Response time: 189.07ms,0
2025-01-18 08:13:14.455731,192.168.1.41,user_009,LOGIN,CRITICAL,503,131.83,Server Error: LOGIN failed with status 503. Response time: 131.83ms,1
2025-01-18 08:30:57.455731,192.168.1.28,user_011,API_CALL,INFO,200,169.91,Success: API_CALL completed normally. Response time: 169.91ms,0
2025-01-18 08:33:04.455731,192.168.1.23,user_010,API_CALL,INFO,200,175.16,Success: API_CALL completed normally. Response time: 175.16ms,0
2025-01-18 08:34:29.455731,192.168.1.43,user_008,LOGIN,INFO,200,260.02,Success: LOGIN completed normally. Response time: 260.02ms,0
2025-01-18 08:46:58.455731,192.168.1.33,user_007,LOGOUT,INFO,200,184.98,Success: LOGOUT completed normally. Response time: 184.98ms,0
2025-01-18 08:53:51.455731,192.168.1.25,user_017,FILE_ACCESS,INFO,200,175.42,Success: FILE_ACCESS completed normally. Response time: 175.42ms,0
2025-01-18 09:08:42.455731,192.168.1.1,user_014,FILE_ACCESS,INFO,200,144.92,Success: FILE_ACCESS completed normally. Response time: 144.92ms,0
2025-01-18 09:15:12.455731,192.168.1.12,user_010,SYSTEM_UPDATE,ERROR,403,155.39,Client Error: SYSTEM_UPDATE request failed with status 403. Response time: 155.39ms,0
2025-01-18 09:15:52.455731,192.168.1.40,user_018,FILE_ACCESS,INFO,200,205.48,Success: FILE_ACCESS completed normally. Response time: 205.48ms,0
